Title,Price,URL
NEW LISTINGDell Latitude 7420 Laptop | i51145G7 | 16GB RAM | 256GB M.2 SSD | Win11 Pro,$288.12,https://www.ebay.com/itm/358878793804?_skw=laptop&itmmeta=01KZ4544WQ2KHYWMHYVW2WRXAB&hash=item538ed7d04c:g:VXUAAeSwOh5pzNNI&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xClXkn8Wi6Aa2qIHEooJXHHgUrteO6we7yd%2BXe4SjTWmuBlv6gswLJOHiJovgZWxRfUZD%2BLWvnTDu%2BpR3b309FxwszR56FJ2BTkiDPk2AxjpeujQrOy9u9QAA3k2ykRbGyYOwKV7bFqHgXwy0iHIjA5jwCGgwfvBTa%2B%2FhcppUY99%2BW9tRFaVU%2BSiqh3a%2BNO6MsZ7ZbStMAJR25KizBs%2BVt0kUzXR810d4ThtPnkcz4vQhqnmyS5QUeMj%2Blqc%2BXU8GuPdAM1O99qA%2FYAV4GqBBMa%7Ctkp%3ABk9SR_zOkIX5Zw
New Microsoft Surface Laptop SE Celeron N4120 128GB SSD 8GB RAM Laptop,$149.99,https://www.ebay.com/itm/286708358131?_skw=laptop&itmmeta=01KZ4544WQ3VKJ4AVMZTWA2SFP&hash=item42c1265bf3:g:woMAAeSwXhRodlOg&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDSbh3TQjORqcN4n%2FdqVfxQ5NAJIb0lSdtX9jNDhKblGPZQciSGutqjtdh222pqXthWKMAsbZiFpg%2BeNjhtQPn7MVajhFaPQGySNaKWrI4ORY%2FyQrlkKHxj8PT2ezOvrzA7aSbfp1etHZKs35EuC0vp%2BsFEq%2B%2F6qKnh1sjNlXS0KH3hDYPvyuBHKOQP4PQxJjD1SzlS9L087N9Po68ItYbu%2BZMkKCuvAAc8weR8kVGs%2B59YwepF5va7jpf0q4QLS%2FKG%2BQsWUnPNdRp85EyJdyyf%7Ctkp%3ABk9SR_zOkIX5Zw
NEW LISTINGlenovo thinkpad x61s with original extra battery L7500 4gb ram,$250.00,https://www.ebay.com/itm/407116816102?_skw=laptop&itmmeta=01KZ4544WRCBBMPRRBG2QAPRRE&hash=item5eca0d9ee6:g:0kAAAeSw1bNqcI7n&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAoe052ehcuAcJKcHAO%2Ba%2FOaf7r4vmN2u7bSIaSxc5t%2F74xu%2FJFyD1KNwLBBSZZrGe8xnG14T34y2V5dFtS5iEssLFfraR3QTQy%2B3WWdG%2FvfvmZaYH8Tdl7S5Hvr4e5eoGz1Cj1uA02UHpa1bZSbsjRRhdVh%2BCh9cz6SXN0cNXuil4VqEpxmAXzzKr9WpKtdjdFft0Y45faurvKTQ1r4Fa7zUxs8ZypEQohG01n1f3wqQ%3D%3D%7Ctkp%3ABk9SR_zOkIX5Zw
"Dell Latitude 7220 Rugged Extreme // i5-8365U, 16GB RAM, 512GB SSD",$632.83,https://www.ebay.com/itm/278104664046?_skw=laptop&itmmeta=01KZ4544WR3ZFJAZ79DKHHBDZQ&hash=item40c05467ee:g:h8UAAeSwOk1qaHQu&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB97H3Kny1Za0vZ56Izu49R7Ur5LusUXltMnLt5rYhZw3av3WL7SrfBHbaI%2B7kYdzuOWHWM9urRKZsqyIr%2FYNKpb0gbrd%2Bfb8mL66AHp3bW%2FRsWPIr54KfcPfyopksTYGkCpgh6WybneYiDmGFOfGsFQNu4uhBGeTLOZpVrwMQn9bFXcdaU%2FcKFcBMAXYKBbgyPjk6y3qpYzAfxqXpiX%2FQfXcoDq9TylZEKotaZrLYzNg%3D%3D%7Ctkp%3ABk9SR_zOkIX5Zw
"HP EliteBook 840 G8 Laptop 14"" Dispenser Screen Display Battery Keyboard Case OK",$37.92,https://www.ebay.com/itm/206459396097?_skw=laptop&itmmeta=01KZ4544WRPD0MPNPA6VHPZTDQ&hash=item3011f06001:g:jb4AAeSwa3tqUN1m&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDateJ0iXlX084CcsaaH6Zsatia0gk3K%2FHSd5bYUY%2FmdCOhWDG6YVRUINaRfbAGwQ%2Fjavh3BVwSn3DMJj9%2F1PqKRk27Fm1lQ7HolhZRSij9xpy9AYJILyJu99lcgTQTm8JNwhG%2FJ%2FL%2Fx6bPyodPOcNT3u3SOVBRYgJtJBYaeYLb%2F4MgysbkIR6WwX994DgEQCtMtLj1gDezv5%2FOiorZCF5nWRqi%2FmTGmSs%2Fn1tKEmvOruzTOC091XETfOcrK01FzrCoeh4uIfCxfYti1u5kSouE%7Ctkp%3ABk9SR_zOkIX5Zw
"HP EliteBook 8760w Mobile Workstation 17.3"" i5 16GB 1TB SSD Windows 11 Pro",$253.59,https://www.ebay.com/itm/206258629416?_skw=laptop&itmmeta=01KZ4544WRMKAZ45VF1ZWV7JFV&hash=item3005f8eb28:g:DqsAAeSwnUZp~J6T&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDkyc069yjSsdZ19FD9Futf7Dohtl%2F16jSYaqE8hk8j70rLQUFkb9vGrcuD4jIbmCV9NJCG8KF36uNFEN0s42DRRfv4L5nZt7nPK1ZuflSgw0q8X8OBq3r2MBXBeVOgVqtmSqYbVXhqH5VLRSsZ3XthaBxYAE6P4qC6BatdfDnTOqW2iQHuzftlEoPy9qcnfXTF5%2FpyG3X7qoEzsVCSfb9QnQ648FQsf03ylJir4YAvzQ%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
"HP mt21 Mobile Thin Client 14"" HD Celeron 3867U 4GB DDR4 128GB SSD No OS",$84.03,https://www.ebay.com/itm/206316262521?_skw=laptop&itmmeta=01KZ4544WRT3H2WM1ARBVT6M2V&hash=item3009685479:g:0fkAAeSwKXZqHp6Q&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAnWDUqYJWM%2F%2B%2FD4qC9PHA9QgBiFTlETdPCovGrjW9h61R4B84rUULqF7c08cUmx3h%2Fp77NzXWCHOXGXQeKYhT0921IUvhY5sf7qa7BuI3H1cNTH%2B2pIqQI9klvHIEnI2j5GuVCx3AgP3YPCuWOQudXNBQOisiHpVazyHj5cIbPjIKlHwq%2F0BlluvtEQmXy4lSyOtzI9zi5lREjM7XuwOPzeL8kIWdwMYTYqFXt%2Bnnqng%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
"HP EliteBook 850 G8 15.6"" i5-1145G7 16 DDR4 512GB SSD Win11 Pro TouchID Very Good",$460.96,https://www.ebay.com/itm/206447601486?_skw=laptop&itmmeta=01KZ4544WRW80RGBRFFJQ4NB8X&hash=item30113c674e:g:SU4AAeSwuzZqaIKB&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBHthTXNq3%2BeI4IisRRISqLIYEWko6aH9QZLZXe4Y0VJXi7Zx5kZJo%2F%2Bm9Kf6yjPEQp1bjPvvwl2sIhggHsPC4eX8m%2BCEH2kPaWfZA%2FNcfFaTklUAsbcyg0I13%2BBNMxaTpqjhHyg64md7Tmm5T%2B9YoUuAlRBCOn7NS9EixkS%2F3F9IO91nWp8W8drc2bkhDpZ2SIOl6he7wqaXTbdsN3eY3YSW%2FY2%2FiLui9nZ2cQ4ww08g%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
HP EliteBook 840 G8 14'' FHD 1080p W11 Pro i7-11th 3.0GHz 16gb RAM 256gb SSD,$280.00,https://www.ebay.com/itm/257387873127?_skw=laptop&itmmeta=01KZ4544WR464MN25GR2MSP9ZC&hash=item3bed834367:g:3h8AAeSwD-5ppcI9&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAM3QwBqCWDNbH6wE9MC5OIUCOJkx3NZ9WF3PvISBfiJTzjeH2N1wRZc1cwSbgQQuqGzukh4tscmvLH9tBEtTyfHIHfNQVRd%2FyGPuzmGs39MwELPnw6y01Z3reLA0cV17HbjbrLk3mDwUslCRYCK%2B0JOXsn7pmiHuBf%2FXXDlrAs0jxx1lPZ1jFEuBNmvtjJVUJHYkFiw5J75ZQSIZaCzYHY92GFyZAX--a1TONcefmpvg%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
Fujitsu LifeBook E736 IntelCore i7-6th gen 256GB SSD 8/16GB RAM Win11 Pro LTE,$132.55,https://www.ebay.com/itm/236829463738?_skw=laptop&itmmeta=01KZ4544WR6C24YRNBFT6RQW4T&hash=item372422d4ba:g:je0AAeSwCy1qDxV0&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBB5obd9Ej%2Bnu%2FbgiqGdu8N7lfpSB97qcBsj4W7bvY5sOgJnNgiB3L3L9A21t7rvp6soG077UPMdlDc2TN07IJvgFTlZZt9xsQGKRL6jGVyUc06HbKmJ6EOFslSDR1FgYBw7pfUkqV7QrLdTK6FSarerl4hfgy43XmnTMEuamVZRjAhcdty84HjlN9IV8ys0TUQNSHfNjscj%2BUirci7AzXZSpetkpusMq7Vnb9%2FptH4Ng%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
"Lenovo ThinkPad T580 15.6"" i5 8GB RAM 256GB SSD - Very Good",$261.65,https://www.ebay.com/itm/235809604600?_skw=laptop&itmmeta=01KZ4544WR5XV2Q0XKAQPY5FWW&hash=item36e75903f8:g:rfMAAOSwvz5nDkUs&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB1VBS5uzKX7jOvb7R3nZDI3IfEkZbwIl4OyJr3bT3aiwlLuYdV1jUIz1t%2Bi6qQH%2FPE0nOMy2lPg7lzu%2F%2BRB4RO%2BuEWFuiNslr6SPmPXQ0M%2Fsh6bNmomedn%2Fk0bs6txFFRnUi0ftbS9YAIZZykHkSudOje3ODBLo3x9Hr1GjCshy04Zry4nPJSF1c63HdWXQAdQ6ET8hUiXCsO0%2FnkWTxnRCcOW69Eqzl5xIdThCUFYkQ%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
Panasonic Let’s Note CF-FV1 i5-1145G7 16GB 256GB Win11 Pro FHD 14 Used w/ AC,$339.99,https://www.ebay.com/itm/376389922120?_skw=laptop&itmmeta=01KZ4544WRBGV7XMWWTHH08EFN&hash=item57a2966d48:g:dcgAAeSw7PtpbC5n&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDDZoUbkXF2ImVYP%2BCUk5QFu3gL2Q3URQ5nkCIUzNv3%2BmYTJbd5YTBZufp4otweyWZOPworQ4tubhj8LkH9iJU5EKF1yVatQFq8T9gZUdcf5fIzrDK5lZOQ5OvMvSiiCz4dbJNjJOCgWQbtcP2%2FM8zdke7IqlAKru00niiO%2FTp%2F7gR%2FNq3BOz6wY%2BTZ6AHmZx1wkFuVg%2FfeWF3G8uUxFKbQ4R26pIswzRR6dQpUdqpgBMn4hn3xCpysxHOsFOki35BUJtv41Zwba2%2Fvt5jBBLAx%7Ctkp%3ABk9SR_7OkIX5Zw
"Panasonic ToughPad FZ-M1 MK3 I5 1.2GHz Win 10 8GB, 256GB Tablet LAN RJ45 4G GPS",$256.18,https://www.ebay.com/itm/358766229460?_skw=laptop&itmmeta=01KZ4544WRJXRZN4QCRBAJG9W7&hash=item53882237d4:g:jgsAAeSwHQVqQD2P&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCxH6JbZbygQBCKEfNA633hIbeLf8CTe61E%2BsZhKa%2FL7LCZMaOmhQH%2FR17em5StnaLQxS3H01S0un27aQhEQnQvDCXXJYnco9%2Bmxk3pyyY0wtt9XJiQs4ckmHa%2BlZMCwEUHpX6qCHTb3LCmvMWiB9f6P1y4%2FnxExEWArW5TJoyLq7JXNKn6SdF4%2BLAdlcdCLCBFFI%2F5vh2y8OpfK2s5Lp9ylqp7XoZECMB%2FWf7UUs23QQ%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
"NEW LISTINGLenovo IdeaPad U330p - Intel Core i5, 8GB RAM, 256GB SSD, 13.3in",$103.74,https://www.ebay.com/itm/287500571965?_skw=laptop&itmmeta=01KZ4544WRG3W44QXX8EGDEQMY&hash=item42f05e953d:g:iZ4AAeSwDF1qcHDd&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB2mDUvHyVQv1N0Oxp82TVS9Qf7IAJX3N7WpPPkit7xbns7gu%2B0kmA8L2Ya0jmHKJEGuiRgAnevxQTHBV1%2BJesCyMHs2CzlLGC1hg5s0cUz%2BqA5imZ5gkHgJ8OUOXszo%2FQV1zGS2OE6nJieA3KeuyNPouKzQr0U887FD58Ll%2F9CsH8xCO36%2F6keB2iBXMm7dDYgP273KAOpSxSgrFIU2v4d3cjXtvBRWiEEpygJN4WfAg%3D%3D%7Ctkp%3ABk9SR_7OkIX5Zw
Panasonic Toughpad Toughbook FZ-G2 i5 16GB Win 11 Extended Battery IP 65 FZG2 G1,$552.79,https://www.ebay.com/itm/406992727467?_skw=laptop&itmmeta=01KZ4544WRGK20FTCRFPBA8FEK&hash=item5ec2a82dab:g:F5wAAeSwZOJqKpTu&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAfvnOAUJqkIIg43RySDLTmS5be03Ge4c2yWIfthTwBeuR6AypeKBl95vl3WESJrmGPc0AR1Y25Tbsy2H40m78MoZ5bAcrcQwPTOf5qmRG8D8%2BPXbhGMkMuejXHI9LgwJeIOOT3w304iR%2FDsYc0Dw7YziCRJgVnZb0O6PBFeLCFqo%2FmICcdT8EymgCnQ7fFEOTuSUErb0BLjMWBtPdzGCb4A%2FmZFg5iILzRU%2F9p162f0%2BbECXG55GIZxtOeSHSnKJlH1c9IY3Yf7OXzqvlaMrp0%7Ctkp%3ABk9SR_7OkIX5Zw
"LAPTOP WINDOWS 11 CORE i3 8GB RAM 500GB SSD HDMI WIFI 15.6""",$148.30,https://www.ebay.com/itm/115721949637?_skw=laptop&itmmeta=01KZ4544WRGDBTMBJNGAFENYPZ&hash=item1af190d1c5:g:UFsAAOSwv81kE2RX&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBtdCPIn6LzgHJExx%2FPcbPY8ejkRgnH4MiL60hcLKR8RRj8g31MuY2bY0pwjXMY7jgdatDYILqgC5sAWm%2Fw9JDpW2ztBi1BR8fkFMUsU%2FCnwhWaySDD4CBOwqn%2BimqoepbqgyL0D%2BEE24jBi5%2FFH45VLRtYRDTj1k6lcUPeUmYi25%2FtgmWxwOnIprlsx2vi7lI6iWvYegFBkjZpvekk1f093qyhOgWClIKbFefB0ssoeKMPS9nVh1Yk4qi%2FUePIqKpv8dBrOk5qZQv9DaqqbF0l%7Ctkp%3ABk9SR_7OkIX5Zw
"Dell Latitude 5520 i5 15.6"" Touchscreen Laptop 16GB 512GB SSD Win 11 Pro",$399.99,https://www.ebay.com/itm/336517253224?_skw=laptop&itmmeta=01KZ4544WR52EV0EX04SBSR0J1&hash=item4e59fdc868:g:~n4AAeSwxEBpXWER&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBjNWLhgc%2BdrGcKQiw5D7HNYliMiAzYzcljhqUTeF0qfzxm2Q3S%2F2%2Fa%2FkwxYobmmWWuBT1Xk2nIzxonUYBbekel1FPhB%2FWPMLpjMIs9tiOArznRwwd8clNrI8eWnY6scBGHYtauLKnbXq96PGWD2eXr31%2FwyyDWftL7FCaolhAnNn7NLXF0uuIdq41pww2aYw3299hYwFYnZ9mA7K8e2v9kQfMlI9FDZwqcz1VjW1MzeA%3D%3D%7Ctkp%3ABlBMUP7OkIX5Zw
Dell Latitude 7420 14” Intel Core i7 16GB RAM 256GB SSD Win 11 Pro FHD 1920x1080,$321.33,https://www.ebay.com/itm/256684566442?_skw=laptop&itmmeta=01KZ4544WR72VPBR9QWWS6HHZ3&hash=item3bc397a7aa:g:rH8AAOSw82xnFlaI&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCN7CKURKJuzH%2Fp9ny0Zve0KtQ%2BjVIpOqYj5JaX66fEPMt8PdE2Y09fJthauRWOPHcT7GR6Fc%2BB66YRl1ItV2jYJgbEnGXIeIaC5DzVEOXD%2BcttRmGovjSdLuend5Ao4NFPNxkz3x%2B%2B2T7mZIWQSxwURxJzkt5UxqKrmGbII61oo9j4Z185Ew8vCII5H%2FXsrNHTwE4EVxR8WyrJ6UsmCylI14Tz0PSAm9MnDBSHFSj35A%3D%3D%7Ctkp%3ABlBMUP7OkIX5Zw
